symbol,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31
MYEC,,,,,,,,,,,,
MYE,,,,,,,,,,,,
MYGG,,,,,,,,,,,,
MYL,,,,,,,,,,,,
MYMX,,,,,,,,,,,,
MYNDW,,,,,,,,,,,,
MYND,,,,,,,,,,,,
MYOK,,,,,,,,,,,,
MYO,,,,,,,,,,,,
MYOS,,,,,,,,,,,,
MYOV,,,,,,,,,,,,
MYRG,,,,,,,,,,,,
MYRX,,,,,,,,,,,,
MYGN,,,,,,,,,,,,
MYRY,,,,,,,,,,,,
NBR,,,,,,,,,,,,
NBRV,,,,,,,,,,,,
NC,,,,,,,,,,,,
NCEN,,,,,,,,,,,,
NAKD,,,,,,,,,,,,
NTP,,,,,,,,,,,,
NINK,,,,,,,,,,,,
CTLE,,,,,,,,,,,,
VNTH,,,,,,,,,,,,
NANO,,,,,,,,,,,,
NANX,,,,,,,,,,,,
NSTG,,,,,,,,,,,,
NAOV,,,,,,,,,,,,
NNVC,,,,,,,,,,,,
NH,,,,,,,,,,,,
NK,,,,,,,,,,,,
NSSC,,,,,,,,,,,,
NASB,,,,,,,,,,,,
NBIO,,,,,,,,,,,,
NDAQ,,,,,,,,,,,,
NHMD,,,,,,,,,,,,
NTRA,,,,,,,,,,,,
NAUH,,,,,,,,,,,,
NBHC,,,,,,,,,,,,
NKSH,,,,,,,,,,,,
FIZZ,,,,,,,,,,,,
NCMI,,,,,,,,,,,,
NESR,,,,,,,,,,,,
NESRW,,,,,,,,,,,,
NGHCP,,,,,,,,,,,,
NGHCN,,,,,,,,,,,,
NGHCZ,,,,,,,,,,,,
NGHC,,,,,,,,,,,,
NGHCO,,,,,,,,,,,,
NGRC,,,,,,,,,,,,
NHI,,,,,,,,,,,,
NHC,,,,,,,,,,,,
NOV,,,,,,,,,,,,
NPK,,,,,,,,,,,,
NRC,,,,,,,,,,,,
NNN-F,,,,,,,,,,,,
NSEC,,,,,,,,,,,,
NSA,,,,,,,,,,,,
NSA^A,,,,,,,,,,,,
EYE,,,,,,,,,,,,
NWLI,,,,,,,,,,,,
NSM,,,,,,,,,,,,
NAII,,,,,,,,,,,,
NGS,,,,,,,,,,,,
NGVC,,,,,,,,,,,,
NHTC,,,,,,,,,,,,
NRP,,,,,,,,,,,,
BABY,,,,,,,,,,,,
NAVB,,,,,,,,,,,,
NAVI,,,,,,,,,,,,
NCI,,,,,,,,,,,,
NVGS,,,,,,,,,,,,
NNA,,,,,,,,,,,,
NM,,,,,,,,,,,,
NM^H,,,,,,,,,,,,
NM^G,,,,,,,,,,,,
NAP,,,,,,,,,,,,
NMM,,,,,,,,,,,,
NAV,,,,,,,,,,,,
NBTB,,,,,,,,,,,,
NCS,,,,,,,,,,,,
NCR,,,,,,,,,,,,
NCSM,,,,,,,,,,,,
NKTR,,,,,,,,,,,,
NNI,,,,,,,,,,,,
NMRD,,,,,,,,,,,,
NEOG,,,,,,,,,,,,
NEO,,,,,,,,,,,,
NEON,,,,,,,,,,,,
NPTN,,,,,,,,,,,,
NEOS,,,,,,,,,,,,
NEPH,,,,,,,,,,,,
UEPS,,,,,,,,,,,,
NETE,,,,,,,,,,,,
NMXS,,,,,,,,,,,,
NTAP,,,,,,,,,,,,
NTES,,,,,,,,,,,,
NFLX,,,,,,,,,,,,
NTGR,,,,,,,,,,,,
NLST,,,,,,,,,,,,
NTCT,,,,,,,,,,,,
NTWK,,,,,,,,,,,,
CUR,,,,,,,,,,,,
NBIX,,,,,,,,,,,,
NUROW,,,,,,,,,,,,
NURO,,,,,,,,,,,,
NMTC,,,,,,,,,,,,
NTRP,,,,,,,,,,,,
NTRR,,,,,,,,,,,,
NGLD,,,,,,,,,,,,
UWN,,,,,,,,,,,,
NVGC,,,,,,,,,,,,
NVRO,,,,,,,,,,,,
NBEV,,,,,,,,,,,,
NAHD,,,,,,,,,,,,
NWBB,,,,,,,,,,,,
NCRE,,,,,,,,,,,,
GBR,,,,,,,,,,,,
NEN,,,,,,,,,,,,
NEWM,,,,,,,,,,,,
EDU,,,,,,,,,,,,
NEWR,,,,,,,,,,,,
NRZ,,,,,,,,,,,,
SNR,,,,,,,,,,,,
NUSPQ,,,,,,,,,,,,
NSLPQ,,,,,,,,,,,,
NWY,,,,,,,,,,,,
NYC-U,,,,,,,,,,,,
NYC-A,,,,,,,,,,,,
NYCB^U,,,,,,,,,,,,
NYCB^A,,,,,,,,,,,,
NYCB,,,,,,,,,,,,
NYMTN,,,,,,,,,,,,
NYMT,,,,,,,,,,,,
NYMTO,,,,,,,,,,,,
NYMTP,,,,,,,,,,,,
NYRT,,,,,,,,,,,,
NWCI,,,,,,,,,,,,
NWL,,,,,,,,,,,,
NWGI,,,,,,,,,,,,
NEWLF,,,,,,,,,,,,
NEU,,,,,,,,,,,,
NR,,,,,,,,,,,,
NWPG,,,,,,,,,,,,
NEWTI,,,,,,,,,,,,
NEWTZ,,,,,,,,,,,,
NEWT,,,,,,,,,,,,
NXEOU,,,,,,,,,,,,
NXEOW,,,,,,,,,,,,
NXEO,,,,,,,,,,,,
NXNN,,,,,,,,,,,,
NXRT,,,,,,,,,,,,
NXST,,,,,,,,,,,,
NXFI,,,,,,,,,,,,
NXGA,,,,,,,,,,,,
GPNE,,,,,,,,,,,,
NXGH,,,,,,,,,,,,
NEXT,,,,,,,,,,,,
NEE,,,,,,,,,,,,
NEE^I,,,,,,,,,,,,
NEE^R,,,,,,,,,,,,
NEE^Q,,,,,,,,,,,,
NEE^J,,,,,,,,,,,,
NEE^K,,,,,,,,,,,,
NEE-R,,,,,,,,,,,,
NEP,,,,,,,,,,,,
NEXS,,,,,,,,,,,,
FUSZ,,,,,,,,,,,,
NGL^B,,,,,,,,,,,,
NGL,,,,,,,,,,,,
NGL-B,,,,,,,,,,,,
NODK,,,,,,,,,,,,
EGOV,,,,,,,,,,,,
NICE,,,,,,,,,,,,
NICK,,,,,,,,,,,,
NCBS,,,,,,,,,,,,
NJDCY,,,,,,,,,,,,
NLSN,,,,,,,,,,,,
NGTF,,,,,,,,,,,,
NIHD,,,,,,,,,,,,
NKE,,,,,,,,,,,,
NILA,,,,,,,,,,,,
NIOBF,,,,,,,,,,,,
NL,,,,,,,,,,,,
NMIH,,,,,,,,,,,,
NNBR,,,,,,,,,,,,
NOAH,,,,,,,,,,,,
HLTH,,,,,,,,,,,,
NE,,,,,,,,,,,,
NBL,,,,,,,,,,,,
NBLX,,,,,,,,,,,,
NROM,,,,,,,,,,,,
DRNK,,,,,,,,,,,,
NORNQ,,,,,,,,,,,,
NAO,,,,,,,,,,,,
NDSN,,,,,,,,,,,,
JWN,,,,,,,,,,,,
NSC,,,,,,,,,,,,
NAFS,,,,,,,,,,,,
NMEX,,,,,,,,,,,,
NTRS,,,,,,,,,,,,
NFBK,,,,,,,,,,,,
NRIM,,,,,,,,,,,,
NRE,,,,,,,,,,,,
NWBI,,,,,,,,,,,,
NWIN,,,,,,,,,,,,
NWPX,,,,,,,,,,,,
NWE,,,,,,,,,,,,
NCLH,,,,,,,,,,,,
NWFL,,,,,,,,,,,,
NGBL,,,,,,,,,,,,
NVFY,,,,,,,,,,,,
NVMI,,,,,,,,,,,,
NBY,,,,,,,,,,,,
NOVZ,,,,,,,,,,,,
NG,,,,,,,,,,,,
NOVN,,,,,,,,,,,,
NOVT,,,,,,,,,,,,
NVAX,,,,,,,,,,,,
NVLN,,,,,,,,,,,,
NVOS,,,,,,,,,,,,
NVMM,,,,,,,,,,,,
NRBT,,,,,,,,,,,,
NVUS,,,,,,,,,,,,
DNOW,,,,,,,,,,,,
NRG,,,,,,,,,,,,
NYLD,,,,,,,,,,,,
NYLD.A,,,,,,,,,,,,
NTN,,,,,,,,,,,,
NUS,,,,,,,,,,,,
NUAN,,,,,,,,,,,,
NUE,,,,,,,,,,,,
NUGN,,,,,,,,,,,,
NUKK,,,,,,,,,,,,
NULF,,,,,,,,,,,,
NS,,,,,,,,,,,,
NS^A,,,,,,,,,,,,
NS^B,,,,,,,,,,,,
NS^C,,,,,,,,,,,,
NSH,,,,,,,,,,,,
NTNX,,,,,,,,,,,,
NPHC,,,,,,,,,,,,
NNRX,,,,,,,,,,,,
NTRB,,,,,,,,,,,,
NUVA,,,,,,,,,,,,
NES,,,,,,,,,,,,
NUZE,,,,,,,,,,,,
NVEE,,,,,,,,,,,,
NVCP,,,,,,,,,,,,
NVDA,,,,,,,,,,,,
NVR,,,,,,,,,,,,
NXPI,,,,,,,,,,,,
NXTM,,,,,,,,,,,,
NXTDW,,,,,,,,,,,,
NXTD,,,,,,,,,,,,
NYXO,,,,,,,,,,,,
OGES,,,,,,,,,,,,
OAK,,,,,,,,,,,,
OMP,,,,,,,,,,,,
OAS,,,,,,,,,,,,
OBLN,,,,,,,,,,,,
OBCI,,,,,,,,,,,,
OPTT,,,,,,,,,,,,
ORIG,,,,,,,,,,,,
CPWR,,,,,,,,,,,,
OII,,,,,,,,,,,,
OCFC,,,,,,,,,,,,
OZM,,,,,,,,,,,,
OCIP,,,,,,,,,,,,
OCLR,,,,,,,,,,,,
OFED,,,,,,,,,,,,
OCUL,,,,,,,,,,,,
OVTZ,,,,,,,,,,,,
OCN,,,,,,,,,,,,
ODMO,,,,,,,,,,,,
ODYY,,,,,,,,,,,,
OMEX,,,,,,,,,,,,
ODP,,,,,,,,,,,,
OFG^A,,,,,,,,,,,,
OFG^D,,,,,,,,,,,,
OFG,,,,,,,,,,,,
OFG^B,,,,,,,,,,,,
OGE,,,,,,,,,,,,
OVBC,,,,,,,,,,,,
OHRP,,,,,,,,,,,,
OIB.C,,,,,,,,,,,,
OIBR.C,,,,,,,,,,,,
OIS,,,,,,,,,,,,
OKTA,,,,,,,,,,,,
OLBG,,,,,,,,,,,,
OLBK,,,,,,,,,,,,
ORI,,,,,,,,,,,,
OSBC,,,,,,,,,,,,
OSBCP,,,,,,,,,,,,
OLN,,,,,,,,,,,,
ZEUS,,,,,,,,,,,,
OMAG,,,,,,,,,,,,
OFLX,,,,,,,,,,,,
OHI,,,,,,,,,,,,
OMER,,,,,,,,,,,,
OMNT,,,,,,,,,,,,
OMSH,,,,,,,,,,,,
OMVE,,,,,,,,,,,,
OMCL,,,,,,,,,,,,
OMC,,,,,,,,,,,,
OMCM,,,,,,,,,,,,
OMTK,,,,,,,,,,,,
OMN,,,,,,,,,,,,
OMPS,,,,,,,,,,,,
ONDK,,,,,,,,,,,,
OTIV,,,,,,,,,,,,
OBMP,,,,,,,,,,,,
ONS,,,,,,,,,,,,
ONSIW,,,,,,,,,,,,
ONSIZ,,,,,,,,,,,,
OCX,,,,,,,,,,,,
ONCX,,,,,,,,,,,,
OCLG,,,,,,,,,,,,
OMED,,,,,,,,,,,,
ONTXW,,,,,,,,,,,,
ONTX,,,,,,,,,,,,
OGS,,,,,,,,,,,,
OHGI,,,,,,,,,,,,
OLP,,,,,,,,,,,,
LOVI,,,,,,,,,,,,
OLMM,,,,,,,,,,,,
OMF,,,,,,,,,,,,
ONSM,,,,,,,,,,,,
OOMA,,,,,,,,,,,,
OTEX,,,,,,,,,,,,
OPGNW,,,,,,,,,,,,
OPGN,,,,,,,,,,,,
OPHT,,,,,,,,,,,,
OPNT,,,,,,,,,,,,
OPK,,,,,,,,,,,,
OPY,,,,,,,,,,,,
OPTI,,,,,,,,,,,,
OBAS,,,,,,,,,,,,
OCC,,,,,,,,,,,,
OPRX,,,,,,,,,,,,
OPRXD,,,,,,,,,,,,
OPHC,,,,,,,,,,,,
OPTN,,,,,,,,,,,,
ORCL,,,,,,,,,,,,
OGEN,,,,,,,,,,,,
ORMP,,,,,,,,,,,,
ORNC,,,,,,,,,,,,
ORHK,,,,,,,,,,,,
OSUR,,,,,,,,,,,,
ORBC,,,,,,,,,,,,
ORBT,,,,,,,,,,,,
OA,,,,,,,,,,,,
TRKK,,,,,,,,,,,,
ORBK,,,,,,,,,,,,
ORC,,,,,,,,,,,,
ORGC,,,,,,,,,,,,
OPHI,,,,,,,,,,,,
ONVO,,,,,,,,,,,,
ORGS,,,,,,,,,,,,
ONP,,,,,,,,,,,,
OCLN,,,,,,,,,,,,
OACQF,,,,,,,,,,,,
OAQCF,,,,,,,,,,,,
OESX,,,,,,,,,,,,
ORN,,,,,,,,,,,,
ORIT,,,,,,,,,,,,
ORXCF,,,,,,,,,,,,
ORA,,,,,,,,,,,,
ORRP,,,,,,,,,,,,
ORRF,,,,,,,,,,,,
KIDS,,,,,,,,,,,,
OSIS,,,,,,,,,,,,
OSPRW,,,,,,,,,,,,
OSPR,,,,,,,,,,,,
OSPRU,,,,,,,,,,,,
OSN,,,,,,,,,,,,
OTEL,,,,,,,,,,,,
OTIC,,,,,,,,,,,,
OTTW,,,,,,,,,,,,
OTTR,,,,,,,,,,,,
OUT,,,,,,,,,,,,
OVAS,,,,,,,,,,,,
OSG,,,,,,,,,,,,
OSTK,,,,,,,,,,,,
OVID,,,,,,,,,,,,
OWCP,,,,,,,,,,,,
ORM,,,,,,,,,,,,
OXFD,,,,,,,,,,,,
OXM,,,,,,,,,,,,
PIOE,,,,,,,,,,,,
PTOS,,,,,,,,,,,,
PCAR,,,,,,,,,,,,
PACB,,,,,,,,,,,,
PEIX,,,,,,,,,,,,
PFLC,,,,,,,,,,,,
PMBC,,,,,,,,,,,,
PCFO,,,,,,,,,,,,
PPBI,,,,,,,,,,,,
PFSD,,,,,,,,,,,,
PWEB,,,,,,,,,,,,
PCRX,,,,,,,,,,,,
PACW,,,,,,,,,,,,
PAYD,,,,,,,,,,,,
PTIE,,,,,,,,,,,,
PTN,,,,,,,,,,,,
PANW,,,,,,,,,,,,
PTSI,,,,,,,,,,,,
PGLO,,,,,,,,,,,,
WDKA,,,,,,,,,,,,
PCRFF,,,,,,,,,,,,
P,,,,,,,,,,,,
PANL,,,,,,,,,,,,
PARR,,,,,,,,,,,,
PAR,,,,,,,,,,,,
PARF,,,,,,,,,,,,
PRGNF,,,,,,,,,,,,
PRLX,,,,,,,,,,,,
PZG,,,,,,,,,,,,
PGRE,,,,,,,,,,,,
TEUM,,,,,,,,,,,,
PCYG,,,,,,,,,,,,
PKE,,,,,,,,,,,,
PK,,,,,,,,,,,,
PKPL,,,,,,,,,,,,
PKBK,,,,,,,,,,,,
PRKR,,,,,,,,,,,,
PKKW,,,,,,,,,,,,
PE,,,,,,,,,,,,
PRE^H,,,,,,,,,,,,
PRE^G,,,,,,,,,,,,
PRE^I,,,,,,,,,,,,
PRE^F,,,,,,,,,,,,
PRE-F,,,,,,,,,,,,
PRTY,,,,,,,,,,,,
PBHC,,,,,,,,,,,,
PFND,,,,,,,,,,,,
PATK,,,,,,,,,,,,
PGOL,,,,,,,,,,,,
PNBK,,,,,,,,,,,,
PNTPQ,,,,,,,,,,,,
PATI,,,,,,,,,,,,
PEGI,,,,,,,,,,,,
PDCO,,,,,,,,,,,,
PAVMW,,,,,,,,,,,,
PAVM,,,,,,,,,,,,
PAVMZ,,,,,,,,,,,,
PAYX,,,,,,,,,,,,
PAYC,,,,,,,,,,,,
PYDS,,,,,,,,,,,,
PAYM,,,,,,,,,,,,
PYPL,,,,,,,,,,,,
PZOO,,,,,,,,,,,,
PBBI,,,,,,,,,,,,
PBF,,,,,,,,,,,,
PBFX,,,,,,,,,,,,
CNXN,,,,,,,,,,,,
PCMI,,,,,,,,,,,,
PCSB,,,,,,,,,,,,
PDCE,,,,,,,,,,,,
PDFS,,,,,,,,,,,,
PDLI,,,,,,,,,,,,
PDLB,,,,,,,,,,,,
PDVW,,,,,,,,,,,,
BTU,,,,,,,,,,,,
PKPH,,,,,,,,,,,,
SKIS,,,,,,,,,,,,
PEB-D,,,,,,,,,,,,
PEB-C,,,,,,,,,,,,
PEB^C,,,,,,,,,,,,
PEB,,,,,,,,,,,,
PEB^D,,,,,,,,,,,,
PED,,,,,,,,,,,,
PTOP,,,,,,,,,,,,
LOGX,,,,,,,,,,,,
PTEL,,,,,,,,,,,,
PEGA,,,,,,,,,,,,
PENC,,,,,,,,,,,,
PNGM,,,,,,,,,,,,
PENN,,,,,,,,,,,,
PWOD,,,,,,,,,,,,
PEI^C,,,,,,,,,,,,
PEI,,,,,,,,,,,,
PEI^D,,,,,,,,,,,,
PEI^B,,,,,,,,,,,,
PFSI,,,,,,,,,,,,
PMT^A,,,,,,,,,,,,
PMT,,,,,,,,,,,,
PMT^B,,,,,,,,,,,,
PMT-A,,,,,,,,,,,,
WRLS,,,,,,,,,,,,
WRLSR,,,,,,,,,,,,
WRLSU,,,,,,,,,,,,
WRLSW,,,,,,,,,,,,
PAG,,,,,,,,,,,,
PNR,,,,,,,,,,,,
PNR$,,,,,,,,,,,,
PEN,,,,,,,,,,,,
PEBO,,,,,,,,,,,,
PEBK,,,,,,,,,,,,
PEDH,,,,,,,,,,,,
PEP,,,,,,,,,,,,
PRFT,,,,,,,,,,,,
PFGC,,,,,,,,,,,,
PERI,,,,,,,,,,,,
PRKI,,,,,,,,,,,,
PKI,,,,,,,,,,,,
OOIL,,,,,,,,,,,,
PPIH,,,,,,,,,,,,
PTX,,,,,,,,,,,,
PERY,,,,,,,,,,,,
PVSP,,,,,,,,,,,,
PETQ,,,,,,,,,,,,
PTLF,,,,,,,,,,,,
PETS,,,,,,,,,,,,
PTRC,,,,,,,,,,,,
PGAS,,,,,,,,,,,,
PQ,,,,,,,,,,,,
PTQEP,,,,,,,,,,,,
PQUE,,,,,,,,,,,,
PRHR,,,,,,,,,,,,
PTRA,,,,,,,,,,,,
PETV,,,,,,,,,,,,
PFNX,,,,,,,,,,,,
PFE,,,,,,,,,,,,
PFSW,,,,,,,,,,,,
PGTI,,,,,,,,,,,,
PMCB,,,,,,,,,,,,
PHRX,,,,,,,,,,,,
PARS,,,,,,,,,,,,
PZRXQ,,,,,,,,,,,,
PHH,,,,,,,,,,,,
PHIL,,,,,,,,,,,,
PHII,,,,,,,,,,,,
PHIIK,,,,,,,,,,,,
PM,,,,,,,,,,,,
PSX,,,,,,,,,,,,
PSXP,,,,,,,,,,,,
FENG,,,,,,,,,,,,
PLAB,,,,,,,,,,,,
DOC,,,,,,,,,,,,
PDM,,,,,,,,,,,,
PIRS,,,,,,,,,,,,
PME,,,,,,,,,,,,
PNK,,,,,,,,,,,,
PNFP,,,,,,,,,,,,
PF,,,,,,,,,,,,
PNW,,,,,,,,,,,,
PES,,,,,,,,,,,,
PXD,,,,,,,,,,,,
PPSI,,,,,,,,,,,,
PJC,,,,,,,,,,,,
PW,,,,,,,,,,,,
PVOTF,,,,,,,,,,,,
PXRB,,,,,,,,,,,,
PXLW,,,,,,,,,,,,
PJT,,,,,,,,,,,,
PAA,,,,,,,,,,,,
PLNT,,,,,,,,,,,,
PTOI,,,,,,,,,,,,
PAH,,,,,,,,,,,,
PDOS,,,,,,,,,,,,
PLYA,,,,,,,,,,,,
PLXS,,,,,,,,,,,,
PLUG,,,,,,,,,,,,
PLBC,,,,,,,,,,,,
PSTI,,,,,,,,,,,,
PLXP,,,,,,,,,,,,
PLYM,,,,,,,,,,,,
PLYM^A,,,,,,,,,,,,
PLYZ,,,,,,,,,,,,
PNM,,,,,,,,,,,,
PBSK,,,,,,,,,,,,
PKGM,,,,,,,,,,,,
PTCI,,,,,,,,,,,,
PTSXQ,,,,,,,,,,,,
PNTR,,,,,,,,,,,,
POLA,,,,,,,,,,,,
COOL,,,,,,,,,,,,
POL,,,,,,,,,,,,
POOL,,,,,,,,,,,,
BPOPO,,,,,,,,,,,,
BPOP,,,,,,,,,,,,
BPOPP,,,,,,,,,,,,
BPOPM,,,,,,,,,,,,
BPOPN,,,,,,,,,,,,
PBIB,,,,,,,,,,,,
PTLA,,,,,,,,,,,,
PSIDD,,,,,,,,,,,,
PSID,,,,,,,,,,,,
POSC,,,,,,,,,,,,
POST,,,,,,,,,,,,
PSTRQ,,,,,,,,,,,,
PTAM,,,,,,,,,,,,
PBPB,,,,,,,,,,,,
PCH,,,,,,,,,,,,
PTBS,,,,,,,,,,,,
PVDG,,,,,,,,,,,,
POWL,,,,,,,,,,,,
PEFF,,,,,,,,,,,,
POWI,,,,,,,,,,,,
PW^A,,,,,,,,,,,,
ADZ,,,,,,,,,,,,
AGF,,,,,,,,,,,,
PWVI,,,,,,,,,,,,
PPG,,,,,,,,,,,,
PPL,,,,,,,,,,,,
PQG,,,,,,,,,,,,
PRAA,,,,,,,,,,,,
PRAH,,,,,,,,,,,,
PRRE,,,,,,,,,,,,
PX,,,,,,,,,,,,
PXYN,,,,,,,,,,,,
PNIK,,,,,,,,,,,,
PRPO,,,,,,,,,,,,
PEYE,,,,,,,,,,,,
APTS,,,,,,,,,,,,
PFBI,,,,,,,,,,,,
PPCQ,,,,,,,,,,,,
PINC,,,,,,,,,,,,
LENS,,,,,,,,,,,,
PSDO,,,,,,,,,,,,
PRGX,,,,,,,,,,,,
PSMT,,,,,,,,,,,,
PNRG,,,,,,,,,,,,
PRI,,,,,,,,,,,,
PRIM,,,,,,,,,,,,
PFG,,,,,,,,,,,,
PSWW,,,,,,,,,,,,
PMOZ,,,,,,,,,,,,
PCYN,,,,,,,,,,,,
IPDN,,,,,,,,,,,,
PFIE,,,,,,,,,,,,
PGNX,,,,,,,,,,,,
PGUS,,,,,,,,,,,,
PREX,,,,,,,,,,,,
PGSC,,,,,,,,,,,,
PGRD,,,,,,,,,,,,
PLD,,,,,,,,,,,,
PFPT,,,,,,,,,,,,
PPCB,,,,,,,,,,,,
PROM,,,,,,,,,,,,
PUMP,,,,,,,,,,,,
PRPH,,,,,,,,,,,,
PRO,,,,,,,,,,,,
PGRX,,,,,,,,,,,,
PB,,,,,,,,,,,,
PTGX,,,,,,,,,,,,
PRTX,,,,,,,,,,,,
PLX,,,,,,,,,,,,
PRTT,,,,,,,,,,,,
PTEO,,,,,,,,,,,,
PRTO,,,,,,,,,,,,
PROT,,,,,,,,,,,,
PTI,,,,,,,,,,,,
TXTM,,,,,,,,,,,,
PRLB,,,,,,,,,,,,
PSCR,,,,,,,,,,,,
PKTX,,,,,,,,,,,,
PVBC,,,,,,,,,,,,
PROV,,,,,,,,,,,,
PFS,,,,,,,,,,,,
PBIP,,,,,,,,,,,,
PRH,,,,,,,,,,,,
PJH,,,,,,,,,,,,
PRU,,,,,,,,,,,,
PSMH,,,,,,,,,,,,
PTC,,,,,,,,,,,,
PTCT,,,,,,,,,,,,
PEG,,,,,,,,,,,,
PSA^A,,,,,,,,,,,,
PSA^B,,,,,,,,,,,,
PSA^E,,,,,,,,,,,,
PSA^G,,,,,,,,,,,,
PSA^Y,,,,,,,,,,,,
PSA,,,,,,,,,,,,
PSA^W,,,,,,,,,,,,
PSA-B,,,,,,,,,,,,
PSA-C,,,,,,,,,,,,
PSA-D,,,,,,,,,,,,
PSA^F,,,,,,,,,,,,
PSA^U,,,,,,,,,,,,
PSA^X,,,,,,,,,,,,
PSA^V,,,,,,,,,,,,
PSA^D,,,,,,,,,,,,
PSA-X,,,,,,,,,,,,
PSA^Z,,,,,,,,,,,,
PSA^C,,,,,,,,,,,,
PSA-U,,,,,,,,,,,,
PSA-V,,,,,,,,,,,,
PSA-W,,,,,,,,,,,,
PSA-Z,,,,,,,,,,,,
PSSS,,,,,,,,,,,,
PULM,,,,,,,,,,,,
PLSB,,,,,,,,,,,,
PLSE,,,,,,,,,,,,
PLFX,,,,,,,,,,,,
PBYI,,,,,,,,,,,,
PNAT,,,,,,,,,,,,
PCYO,,,,,,,,,,,,
PSTG,,,,,,,,,,,,
PUBC,,,,,,,,,,,,
PSRU,,,,,,,,,,,,
PURT,,,,,,,,,,,,
PVNNF,,,,,,,,,,,,
PWCO,,,,,,,,,,,,
PXS,,,,,,,,,,,,
PZN,,,,,,,,,,,,
QBIO,,,,,,,,,,,,
QTWO,,,,,,,,,,,,
QADA,,,,,,,,,,,,
QADB,,,,,,,,,,,,
QCRH,,,,,,,,,,,,
QEP,,,,,,,,,,,,
QGEN,,,,,,,,,,,,
QKLS,,,,,,,,,,,,
QNBC,,,,,,,,,,,,
QRVO,,,,,,,,,,,,
QSEP,,,,,,,,,,,,
QTS^A,,,,,,,,,,,,
QTS,,,,,,,,,,,,
QNTO,,,,,,,,,,,,
KWR,,,,,,,,,,,,
QCP,,,,,,,,,,,,
QSII,,,,,,,,,,,,
QBAK,,,,,,,,,,,,
QLYS,,,,,,,,,,,,
NX,,,,,,,,,,,,
PWR,,,,,,,,,,,,
QTNA,,,,,,,,,,,,
QSIM,,,,,,,,,,,,
DGX,,,,,,,,,,,,
QSMG,,,,,,,,,,,,
QUES,,,,,,,,,,,,
QUIK,,,,,,,,,,,,
QNST,,,,,,,,,,,,
QUMU,,,,,,,,,,,,
QHC,,,,,,,,,,,,
QUOT,,,,,,,,,,,,
QUTR,,,,,,,,,,,,
CTY,,,,,,,,,,,,
CTX,,,,,,,,,,,,
CTBB,,,,,,,,,,,,
CTV,,,,,,,,,,,,
CTU,,,,,,,,,,,,
CTW,,,,,,,,,,,,
CTAA,,,,,,,,,,,,
RCM,,,,,,,,,,,,
RARX,,,,,,,,,,,,
RDAR,,,,,,,,,,,,
RACK,,,,,,,,,,,,
RADA,,,,,,,,,,,,
RDCM,,,,,,,,,,,,
RDN,,,,,,,,,,,,
RLGT^A,,,,,,,,,,,,
RLGT,,,,,,,,,,,,
RAIO,,,,,,,,,,,,
RSYS,,,,,,,,,,,,
RDUS,,,,,,,,,,,,
RDNT,,,,,,,,,,,,
RDTK,,,,,,,,,,,,
RDVWF,,,,,,,,,,,,
RDWR,,,,,,,,,,,,
RBCC,,,,,,,,,,,,
RAS^C,,,,,,,,,,,,
RFTA,,,,,,,,,,,,
RAS,,,,,,,,,,,,
RAS^A,,,,,,,,,,,,
RAS^B,,,,,,,,,,,,
RFT,,,,,,,,,,,,
RL,,,,,,,,,,,,
METC,,,,,,,,,,,,
RMBS,,,,,,,,,,,,
RNDB,,,,,,,,,,,,
RRC,,,,,,,,,,,,
RNGR,,,,,,,,,,,,
RNGC,,,,,,,,,,,,
RFMK,,,,,,,,,,,,
RPD,,,,,,,,,,,,
RAVE,,,,,,,,,,,,
RAVN,,,,,,,,,,,,
RJF,,,,,,,,,,,,
RYAM,,,,,,,,,,,,
RYAM^A,,,,,,,,,,,,
RYN,,,,,,,,,,,,
RBB,,,,,,,,,,,,
RICK,,,,,,,,,,,,
RCMT,,,,,,,,,,,,
RMAX,,,,,,,,,,,,
REAC,,,,,,,,,,,,
RCMH,,,,,,,,,,,,
RDI,,,,,,,,,,,,
RDIB,,,,,,,,,,,,
RGSE,,,,,,,,,,,,
RNWK,,,,,,,,,,,,
RLGY,,,,,,,,,,,,
RP,,,,,,,,,,,,
RSRT,,,,,,,,,,,,
O,,,,,,,,,,,,
RETA,,,,,,,,,,,,
REBL,,,,,,,,,,,,
RCON,,,,,,,,,,,,
REPH,,,,,,,,,,,,
RHT,,,,,,,,,,,,
RLH,,,,,,,,,,,,
RDMPQ,,,,,,,,,,,,
RRGB,,,,,,,,,,,,
RRR,,,,,,,,,,,,
RDFN,,,,,,,,,,,,
RDFY,,,,,,,,,,,,
RPBC,,,,,,,,,,,,
RWT,,,,,,,,,,,,
REED,,,,,,,,,,,,
RSCF,,,,,,,,,,,,
REGRF,,,,,,,,,,,,
RGBPP,,,,,,,,,,,,
RGBP,,,,,,,,,,,,
REG,,,,,,,,,,,,
REGN,,,,,,,,,,,,
RGRX,,,,,,,,,,,,
RGIN,,,,,,,,,,,,
RGNX,,,,,,,,,,,,
RHE^A,,,,,,,,,,,,
RHE,,,,,,,,,,,,
RM,,,,,,,,,,,,
RF-B,,,,,,,,,,,,
RF-A,,,,,,,,,,,,
RF,,,,,,,,,,,,
